uuid,site_code,DateTimeUTC,Meter_Hydros21_Cond,Meter_Hydros21_Depth,Meter_Hydros21_Temp,EnviroDIY_Mayfly_Batt
ace67244-942c-412d-8693-f489fac54f7e,south_fork_1,2025-06-11 08:30:30,718.8,61.0,14.5,
49ede8ae-2085-45ec-a4a5-ae4eccf1122c,south_fork_1,2025-06-11 08:45:30,713.8,62.5,14.5,
3a75a7f6-bda3-4a83-ad0c-66c857ef6974,south_fork_1,2025-06-11 09:00:30,710.8,61.0,14.5,
a64ecb78-5080-4d62-be4b-53bbcfe94950,south_fork_1,2025-06-11 09:15:30,709.7,61.8,14.4,
1bda872e-29aa-46b1-be6a-4d72c06add3f,south_fork_1,2025-06-11 09:30:30,709.0,65.2,14.4,
e1f3113b-5143-458f-a643-f10c57b045ee,south_fork_1,2025-06-11 09:45:30,706.3,65.3,14.4,
261ddc15-99b4-4779-a482-158b780619ee,south_fork_1,2025-06-11 10:00:29,707.7,64.3,14.5,
e1b6cd7b-67a9-4a75-ad9d-0791ccd5bd92,south_fork_1,2025-06-11 10:15:30,712.0,62.3,14.5,
940b7ef9-9fcd-474a-ab12-a8ea4edfc378,south_fork_1,2025-06-11 10:30:30,715.0,61.7,14.4,
e59241d2-d16b-4882-89ca-1ebf6ab03106,south_fork_1,2025-06-11 10:45:30,718.3,61.2,14.4,
9283ad09-bb90-43be-ada0-756cccdfe83e,south_fork_1,2025-06-11 11:00:30,719.2,61.3,14.4,
b9f345fa-857b-4756-a36d-3ed7ef53c706,south_fork_1,2025-06-11 11:15:30,722.7,61.2,14.3,
431302e9-78f8-497d-a5bd-9bda5b624b81,south_fork_1,2025-06-11 11:30:30,726.2,62.7,14.3,
107f48db-c454-4c01-992e-f0b6fdad8b13,south_fork_1,2025-06-11 11:45:30,727.0,61.7,14.3,
a05db37b-c10d-4a1a-9621-850281924da6,south_fork_1,2025-06-11 12:00:30,727.5,62.3,14.3,
f70920fb-3c0d-4795-b253-a4d5f44b5cb9,south_fork_1,2025-06-11 12:15:30,727.7,62.2,14.3,
e6a8ffb3-c30b-4231-9808-21952a954340,south_fork_1,2025-06-11 12:30:30,729.3,62.2,14.3,
d4e4c869-650d-445a-b9cf-614c22ca2377,south_fork_1,2025-06-11 12:45:29,731.8,64.7,14.3,
fa242932-5d7d-4695-b262-cab093c7304b,south_fork_1,2025-06-11 13:00:30,734.8,62.8,14.3,
ec0ceb74-43d0-4b41-84d4-242706c3a65a,south_fork_1,2025-06-11 13:15:30,736.7,63.5,14.3,
7dbc62b4-18fa-402e-9a9b-0e22f0424985,south_fork_1,2025-06-11 13:30:30,738.3,64.0,14.3,
0eeb756b-fd6a-4adb-8e71-c066d1d55fec,south_fork_1,2025-06-11 14:00:30,749.5,63.3,14.3,
f9dc5b87-9bcc-4461-b7fa-e72d3bd8198e,south_fork_1,2025-06-11 14:15:30,760.2,72.2,14.3,
31e9f44f-1169-4fcf-88cc-4cbbcbbdfd24,south_fork_1,2025-06-11 14:30:30,762.3,79.3,14.3,
488eb9a4-bd9c-4fca-b6b4-db8173922e13,south_fork_1,2025-06-11 14:45:30,744.5,77.2,14.3,
868a9c3e-7906-422c-8f7b-b84a53f5ca42,south_fork_1,2025-06-11 15:00:30,691.0,69.8,14.43,
f0a81930-a9ff-4d34-80b7-012c0d1f10c8,south_fork_1,2025-06-11 15:15:30,636.0,64.8,14.65,
790c0624-500b-46ce-bf70-63fe7bb82fd5,south_fork_1,2025-06-11 15:30:30,593.8,64.5,14.75,
489c8306-25b6-4287-bd00-3a4cf026e47d,south_fork_1,2025-06-11 15:45:30,572.3,64.3,14.8,
369aa46d-2d12-4d7e-870e-ce3ceee3669a,south_fork_1,2025-06-11 16:00:30,565.2,63.8,14.9,
d209610c-82e8-406c-b4e2-b6f6aa198ca7,south_fork_1,2025-06-11 16:15:30,579.7,62.7,14.9,
b805b122-c62b-4906-8ca1-a56a44ecda76,south_fork_1,2025-06-11 16:30:30,601.0,64.0,14.9,
18666dd4-3e3f-48cb-a5b4-addaa045010d,south_fork_1,2025-06-11 16:45:30,612.3,63.3,14.9,
b4ab6be3-42ec-4482-9815-02923d4507ba,south_fork_1,2025-06-11 17:00:30,629.5,63.2,14.8,
99e5d55e-91f7-4683-88e3-4508f75efca9,south_fork_1,2025-06-11 17:15:30,645.8,64.7,14.8,
32cd926e-0775-464d-a450-7c07f6d9ca1d,south_fork_1,2025-06-11 17:30:30,664.7,63.7,14.8,
b4ae9755-a660-4516-acb7-95a7b8a2ea05,south_fork_1,2025-06-11 17:45:30,676.7,63.7,14.8,
04f070ab-3106-4f85-acc6-1e3ca0998474,south_fork_1,2025-06-11 18:00:30,694.0,64.2,14.9,
e4fdd5e5-af84-4303-960d-f7d05fec86ef,south_fork_1,2025-06-11 18:15:30,708.0,64.2,14.9,
303183ef-908d-4a71-a018-904471a4c452,south_fork_1,2025-06-11 18:30:30,720.5,64.5,14.95,
a5455190-ddf0-46dc-8ae9-680b8487bca7,south_fork_1,2025-06-11 18:45:30,730.8,64.5,15.2,
4cf7f538-a77c-41f4-9e51-4c03696c1847,south_fork_1,2025-06-11 19:00:31,737.3,64.2,15.3,
2199ace1-9ba8-4836-8ad4-4d01ef2497aa,south_fork_1,2025-06-11 19:15:30,741.3,65.2,15.5,
4f4cace6-100b-4efe-b4d2-dd5e68f099fb,south_fork_1,2025-06-11 19:30:30,744.3,64.3,15.8,
755285fe-730f-4957-b798-4f4e7ed8e5c2,south_fork_1,2025-06-11 19:45:30,745.8,64.5,16.0,
3ff7a085-458e-4241-b65f-4df17f0188d5,south_fork_1,2025-06-11 20:00:32,746.0,66.5,16.2,
d480f978-5d85-4be1-90e9-dfbc8718b80b,south_fork_1,2025-06-11 20:15:30,748.7,67.2,16.3,
6a41c2dc-c615-4006-b96f-869b04c4d28c,south_fork_1,2025-06-11 20:30:30,748.5,69.0,16.4,
fe24a390-8b9d-490d-ac13-47dea31203c4,south_fork_1,2025-06-11 20:45:30,747.2,66.5,16.45,
d3f783c2-3152-48fd-a179-2137e946b53e,south_fork_1,2025-06-11 21:00:30,747.5,66.0,16.6,
9c4c039d-0002-4759-a279-32460f2c2980,south_fork_1,2025-06-11 21:15:30,748.8,66.2,16.6,
fd5d2389-c594-4696-9311-5fda2d78e44b,south_fork_1,2025-06-11 21:30:30,749.0,65.0,16.6,
01de861b-8350-429a-82d7-e4d15a6faceb,south_fork_1,2025-06-11 21:45:30,750.5,65.7,16.7,
d6a0b82b-fc41-430b-821e-7f206df0b152,south_fork_1,2025-06-11 22:00:30,751.3,64.8,16.6,
745db0ba-c0fc-47cb-8486-255ffb867d7f,south_fork_1,2025-06-11 22:15:30,751.0,62.8,16.42,
006c1adc-2cf4-47ac-b17f-05d0ad321427,south_fork_1,2025-06-11 22:30:30,750.3,63.7,16.2,
394e6506-217b-415f-a33f-8d0394a83acf,south_fork_1,2025-06-11 22:45:30,751.0,65.3,16.1,
12e1b02d-41d2-4269-b5e3-1606dfb9d29d,south_fork_1,2025-06-11 23:00:30,747.8,63.8,16.1,
f14609bd-b8bd-4d25-9a32-8778ef246c0b,south_fork_1,2025-06-11 23:15:30,746.2,63.2,16.1,
ede20a79-7e73-401f-8a11-e9fd6df43cc6,south_fork_1,2025-06-11 23:30:30,745.0,64.0,16.1,
a4089006-d281-4bf8-ba74-eed3fc88db1d,south_fork_1,2025-06-11 23:45:30,746.8,63.3,16.0,
1966ed50-dd1e-4218-9315-97750da443bd,south_fork_1,2025-06-12 00:00:30,748.8,62.0,15.9,
59b8b48c-6d10-4965-b9d3-f7b3260134cb,south_fork_1,2025-06-12 00:15:30,750.2,62.0,15.9,
9a9c2537-4e9e-4a4d-8426-a84583e6ae33,south_fork_1,2025-06-12 00:30:30,751.8,62.5,15.75,
3302b2ab-2baf-4901-b142-3159ca5cc06b,south_fork_1,2025-06-12 00:45:30,752.3,61.8,15.7,
73cde229-4592-463f-9a5d-245b25875e31,south_fork_1,2025-06-12 01:00:30,753.0,60.8,15.6,
62394ce9-9b93-4f9f-9403-0bf87425dc19,south_fork_1,2025-06-12 01:15:30,754.3,60.7,15.5,
8b594a3e-e4dd-47cb-88c6-bff89e59383e,south_fork_1,2025-06-12 01:30:30,754.8,61.8,15.4,
ecea5e1b-57e2-438b-8e0a-c8c4692b3113,south_fork_1,2025-06-12 01:45:30,755.8,65.5,15.3,
d1a5b06f-58e5-4ab9-9b22-ef6794e8e0a7,south_fork_1,2025-06-12 02:00:30,755.8,62.2,15.2,
45274872-73a8-4b17-af87-65f1d04c7599,south_fork_1,2025-06-12 02:15:29,754.0,62.2,15.2,
8d997743-143f-40d3-a65b-1db1dc58de6a,south_fork_1,2025-06-12 02:30:30,752.0,62.2,15.2,
d2a988be-9ee9-409b-ad66-c1e194ca54e5,south_fork_1,2025-06-12 02:45:30,754.8,62.3,15.18,
504e9d49-e6c3-4688-9702-80a107d6da36,south_fork_1,2025-06-12 03:00:30,754.8,61.7,15.1,
2afe042a-e663-4117-8bd4-8fd8a8c54b4e,south_fork_1,2025-06-12 03:15:30,756.2,61.0,15.0,
2bf97ac8-80f2-4630-b00d-2819e9147c47,south_fork_1,2025-06-12 03:30:29,756.7,61.7,14.9,
e660c7c5-38a3-45fa-984a-6cddce1571a7,south_fork_1,2025-06-12 03:45:30,755.5,60.7,14.9,
7ae20b3f-7e39-4881-b7da-a1c99a47bd42,south_fork_1,2025-06-12 04:00:30,755.8,63.0,14.8,
f554c356-9763-4629-ac8c-9fb9838b67bb,south_fork_1,2025-06-12 04:15:29,756.3,62.8,14.8,
73cb9794-5f74-4ff4-9761-ce83ad66fbc9,south_fork_1,2025-06-12 04:30:29,758.0,61.2,14.72,
32d45964-40c4-40f5-98d4-c3f6980a3411,south_fork_1,2025-06-12 04:45:29,756.5,60.0,14.73,
e0852ca4-dcf8-46e2-ba62-2c1b15320976,south_fork_1,2025-06-12 05:00:29,757.3,61.5,14.8,
18f54b27-fb05-481b-a1e8-547e0ee6f330,south_fork_1,2025-06-12 05:15:29,761.0,61.8,14.8,
d8a92d84-717d-4c72-89e6-75689b2738c2,south_fork_1,2025-06-12 05:30:30,765.5,61.8,14.7,
a332e7d4-cf0f-49d0-b72c-0c54689a6977,south_fork_1,2025-06-12 05:45:30,768.7,60.0,14.7,
c3e26c79-5671-46e1-a474-943c0e7e670f,south_fork_1,2025-06-12 06:00:30,767.5,60.3,14.6,
131ed4ad-208c-492c-a041-388cce845df5,south_fork_1,2025-06-12 06:15:30,767.5,60.5,14.6,
0a01a581-92dc-45f4-a2a5-1eb1e181c273,south_fork_1,2025-06-12 06:30:30,766.5,60.3,14.5,
91798cd4-0550-4658-85aa-2336cbdff2ac,south_fork_1,2025-06-12 06:45:30,766.7,59.5,14.5,
2c0bb955-f55d-4291-be12-f30c04e7a735,south_fork_1,2025-06-12 07:00:30,765.0,60.2,14.5,
3db33ec4-e049-4edc-93c5-0838b9ac6c4d,south_fork_1,2025-06-12 07:15:30,764.0,61.0,14.4,
516488a4-6645-43e2-87eb-16813a9270fc,south_fork_1,2025-06-12 07:30:40,765.2,61.3,14.4,
66597fd6-a4de-4ffb-b588-cd43ace4878e,south_fork_1,2025-06-12 07:45:30,763.7,61.5,14.4,
26adb77f-2366-4bd8-8dee-37b24baf31d5,south_fork_1,2025-06-12 08:00:30,760.5,68.5,14.4,
f97b713f-d575-4a6f-bb62-af19bfca151a,south_fork_1,2025-06-12 08:15:30,765.0,72.2,14.4,
feb18c4e-0cf3-43e1-aebf-75f6e360925b,south_fork_1,2025-06-12 08:30:29,766.0,66.7,14.4,
2c6dc895-7c9f-49fb-8af5-276855aa7aec,south_fork_1,2025-06-12 08:45:30,767.5,63.8,14.4,
effe62e9-a69e-4484-b978-72f612c180f7,south_fork_1,2025-06-12 09:00:30,768.0,62.5,14.4,
b4f00e15-06fe-4e0a-9284-d09f3ab11c34,south_fork_1,2025-06-12 09:15:30,767.8,61.7,14.3,
e2056a3b-0fb3-423c-9e1a-d7f127d5e740,south_fork_1,2025-06-12 09:30:30,760.5,60.8,14.3,
ed6e9523-6421-4c67-ad2e-ceaa719056a4,south_fork_1,2025-06-12 09:45:30,743.2,63.2,14.3,
2eacb044-8efb-49fc-9c0b-47504767c0ad,south_fork_1,2025-06-12 10:00:30,725.2,61.2,14.3,
09a56433-0114-4fcc-826e-d61b52e52fd2,south_fork_1,2025-06-12 10:15:30,706.8,61.3,14.3,
479aaa79-3bb6-498c-92ea-aa1c34d572aa,south_fork_1,2025-06-12 10:30:30,691.5,62.3,14.4,
33db5b68-d1ab-411c-8c11-7e81e11e1101,south_fork_1,2025-06-12 10:45:30,682.7,61.2,14.4,
ce4e8472-7b32-4fc9-97df-9ccc730b05a3,south_fork_1,2025-06-12 11:00:30,680.7,61.7,14.3,
e7e9c2b9-11aa-4414-aba0-1917f2208c60,south_fork_1,2025-06-12 11:15:30,686.7,61.5,14.3,
fde91e08-ff28-4410-ac4c-a116de1b73c4,south_fork_1,2025-06-12 11:30:30,696.8,61.2,14.3,
4e2ac6b3-2840-4b79-874d-dd186cfc665a,south_fork_1,2025-06-12 11:45:30,707.0,60.8,14.3,
f44806a0-7353-4dfc-bbde-0ac9a6e0c7dd,south_fork_1,2025-06-12 12:00:30,716.2,61.2,14.2,
c7588082-7103-4133-a171-f577b522ea5a,south_fork_1,2025-06-12 12:15:30,725.7,61.0,14.2,
e034ab36-ee26-435d-b3b6-214cf9a4af22,south_fork_1,2025-06-12 12:30:39,733.2,61.5,14.2,
29c853df-53e6-4769-b884-5fd1d682de38,south_fork_1,2025-06-12 12:45:30,735.5,68.5,14.2,
13bccd35-2a7d-4cb3-9d9d-13ef789a32b0,south_fork_1,2025-06-12 13:00:29,732.0,64.5,14.2,
c7166519-b9ba-4490-9f01-a9911e0856a5,south_fork_1,2025-06-12 13:15:30,727.0,65.3,14.4,
8c5cb91e-309c-43ac-b2ab-eba0977ab64f,south_fork_1,2025-06-12 13:30:30,717.0,62.8,14.5,
bc316bf0-45d0-47b7-ab03-83f47189a9bd,south_fork_1,2025-06-12 13:45:30,709.2,62.8,14.5,
b3696eb8-74d3-4ee4-943e-b97646319d15,south_fork_1,2025-06-12 14:00:30,715.3,63.0,14.5,
2f4aea10-b53f-40b6-b3fc-5bed20335dd8,south_fork_1,2025-06-12 14:15:30,719.2,63.2,14.5,
7a0ae3e8-8eb8-49e1-bee9-06fffa7f2b76,south_fork_1,2025-06-12 14:30:30,726.0,63.5,14.4,
ac8b0aad-49ee-41f0-b9d6-5ada64689019,south_fork_1,2025-06-12 14:45:30,727.0,66.3,14.4,
46424ac1-bef7-4ce3-bb61-c2d40b67700d,south_fork_1,2025-06-12 15:00:30,732.5,64.0,14.3,
ec05edc5-0857-478f-baec-d384b875d4b2,south_fork_1,2025-06-12 15:15:30,729.2,67.0,14.4,
f133e162-d7cd-4bc9-91b3-9c45a9ed179f,south_fork_1,2025-06-12 15:30:30,734.3,68.8,14.4,
0d467f24-4cee-447c-9646-52e6b1d205d3,south_fork_1,2025-06-12 15:45:30,746.5,70.0,14.4,
68c40d69-e637-4b18-a62b-d987d554c0bf,south_fork_1,2025-06-12 16:00:30,750.5,69.8,14.4,
38549d26-3722-4f72-8d9c-a359b6543884,south_fork_1,2025-06-12 16:15:30,750.5,69.8,14.4,
a30351de-0d12-4fee-a37a-882bc0385a34,south_fork_1,2025-06-12 16:30:30,737.7,69.5,14.5,
